265,4
266,2
267,9
268,9
269,6
270,6
271,6
272,10
273,3
274,4
275,2
276,9
278,8
279,2
280,4
281,5
282,9
283,6
284,4
285,8
286,3
287,3
288,8
289,2
290,4
291,10
293,2
294,2
295,9
296,4
297,7
298,4
299,8
300,9
301,7
302,9
303,7
304,5
305,10
306,9
307,9
308,4
309,1
310,10
311,3
312,9
313,10
314,5
315,1
316,9
317,7
318,4
320,6
322,3
323,10
324,8
326,2
327,8
328,10
329,6
330,2
331,3
332,10
333,8
334,8
335,1
336,2
337,6
338,1
339,2
340,7
341,5
342,4
343,9
345,8
346,8
347,1
348,2
349,5
350,7
351,4
352,4
353,8
354,9
355,-1
356,10
