265,9
267,6
268,2
269,1
270,10
271,10
272,7
273,4
274,9
275,10
276,7
278,9
279,5
280,1
281,8
282,3
283,5
284,4
285,8
286,4
287,8
289,8
290,3
291,1
292,2
293,9
295,1
296,6
297,9
298,10
299,1
301,6
302,7
303,6
304,2
306,5
307,7
308,10
309,2
310,7
311,2
312,7
313,10
314,7
315,1
316,3
317,6
318,9
319,10
320,4
321,2
322,4
323,3
324,2
325,8
326,4
327,2
328,5
329,8
330,6
331,9
332,10
333,7
334,10
335,5
338,9
339,3
340,6
341,1
342,1
343,3
344,-1
345,5
346,7
347,9
348,9
349,2
350,1
351,9
352,7
353,1
354,4
356,1
